victim_age,police_deployed,latitude,longitude,report_hour,report_day_of_week,report_month,victim_gender_M,victim_gender_X,weapon_used_Explosives,weapon_used_Firearm,weapon_used_Knife,weapon_used_Other,weapon_used_Poison,weapon_used_Unknown,crime_domain_Other Crime,crime_domain_Traffic Fatality,crime_domain_Violent Crime,case_closed_Yes
45,4,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,False,False,True,False
54,14,12.9767936,77.590082,,,,True,False,False,True,False,False,False,False,True,False,False,False
59,13,17.360589,78.4740613,,,,False,False,False,False,False,False,True,False,True,False,False,False
76,6,28.6328027,77.2197713,,,,False,False,False,True,False,False,False,False,True,False,False,False
42,3,17.6935526,83.2921297,,,,False,False,False,False,False,True,False,False,True,False,False,False
38,1,22.3053263,70.8028377,,,,False,False,False,False,False,False,True,False,True,False,False,False
23,15,28.6328027,77.2197713,,,,True,False,False,False,False,False,False,True,True,False,False,True
38,5,19.054999,72.8692035,,,,False,False,False,False,False,True,False,False,True,False,False,False
72,12,26.8381,80.9346001,,,,False,False,False,False,False,False,False,False,False,False,True,False
35,10,26.8381,80.9346001,,,,True,False,False,False,False,True,False,False,True,False,False,True
59,7,12.9767936,77.590082,,,,False,False,False,True,False,False,False,False,True,False,False,True
15,5,22.7203616,75.8681996,,,,True,False,False,False,True,False,False,False,False,False,False,True
76,1,34.0747444,74.8204443,,,,False,False,True,False,False,False,False,False,True,False,False,False
72,18,12.9767936,77.590082,,,,False,False,False,True,False,False,False,False,True,False,False,False
63,7,19.054999,72.8692035,,,,False,False,True,False,False,False,False,False,False,False,True,False
45,8,12.9767936,77.590082,,,,False,False,False,False,False,False,False,False,True,False,False,False
58,19,19.054999,72.8692035,,,,False,False,False,False,False,False,False,False,True,False,False,False
29,1,28.6328027,77.2197713,,,,True,False,False,False,False,False,True,False,False,False,False,False
29,1,26.4609135,80.3217588,,,,False,False,False,False,False,False,False,False,False,False,True,True
22,4,23.0215374,72.5800568,,,,False,False,False,False,False,False,False,True,True,False,False,True
15,13,28.6328027,77.2197713,,,,False,False,False,True,False,False,False,False,False,False,False,True
27,12,26.8381,80.9346001,,,,True,False,True,False,False,False,False,False,True,False,False,False
29,14,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,False,False,False,False
65,15,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,True,False,False,True,False
61,3,30.9090157,75.851601,,,,False,False,False,False,False,True,False,False,True,False,False,True
33,12,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,True,False,False,True
20,16,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,True,False,False,True,True
73,1,19.054999,72.8692035,,,,False,False,False,False,False,True,False,False,True,False,False,False
79,18,26.8381,80.9346001,,,,True,False,False,False,False,False,False,True,False,False,True,False
74,15,30.9090157,75.851601,,,,False,False,False,False,True,False,False,False,False,False,True,True
67,9,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,False
55,17,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,True,False,False,True
75,3,12.9767936,77.590082,,,,False,False,False,True,False,False,False,False,False,True,False,True
52,11,27.1752554,78.0098161,,,,False,False,False,False,False,False,False,False,True,False,False,True
16,6,26.4609135,80.3217588,,,,False,False,False,False,True,False,False,False,False,False,True,True
44,19,26.4609135,80.3217588,,,,False,False,False,True,False,False,False,False,False,False,True,True
30,15,23.0215374,72.5800568,,,,True,False,False,False,True,False,False,False,True,False,False,True
45,6,19.1943294,72.9701779,,,,False,False,False,False,False,True,False,False,True,False,False,False
10,7,13.0836939,80.270186,,,,False,False,False,False,True,False,False,False,False,False,True,True
45,8,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,True,False,False,False
36,5,19.1943294,72.9701779,,,,True,False,False,False,False,False,False,True,False,False,True,True
57,5,23.0215374,72.5800568,,,,True,False,False,False,False,False,False,True,True,False,False,True
17,15,28.6328027,77.2197713,,,,True,False,False,False,False,True,False,False,False,False,False,False
12,3,23.0215374,72.5800568,,,,False,False,True,False,False,False,False,False,False,False,True,True
20,15,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,False,False,True,False
26,12,26.8381,80.9346001,,,,False,False,False,True,False,False,False,False,False,False,True,False
33,13,34.0747444,74.8204443,,,,True,False,True,False,False,False,False,False,True,False,False,True
74,9,17.360589,78.4740613,,,,False,False,False,True,False,False,False,False,True,False,False,False
31,14,22.5726459,88.3638953,,,,False,False,False,False,False,True,False,False,True,False,False,True
15,7,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,False,True,False,False
54,4,13.0836939,80.270186,,,,True,False,False,False,False,False,False,False,True,False,False,False
62,1,26.8381,80.9346001,,,,True,False,False,False,False,True,False,False,True,False,False,False
43,13,21.2094892,72.8317058,,,,False,False,False,True,False,False,False,False,True,False,False,False
27,2,23.0215374,72.5800568,,,,False,False,False,False,False,False,True,False,True,False,False,False
44,9,23.2584857,77.401989,,,,True,False,False,False,False,False,False,False,False,False,True,True
70,19,19.2396742,73.1366482,,,,False,False,False,False,False,True,False,False,False,False,True,False
11,13,13.0836939,80.270186,,,,True,False,False,False,True,False,False,False,True,False,False,True
78,18,28.6328027,77.2197713,,,,False,False,False,False,False,True,False,False,False,False,True,False
40,16,13.0836939,80.270186,,,,False,False,False,True,False,False,False,False,True,False,False,True
31,5,17.360589,78.4740613,,,,False,False,False,False,False,False,False,True,False,False,True,True
58,1,17.6935526,83.2921297,,,,True,False,False,False,True,False,False,False,False,False,True,True
73,15,28.6328027,77.2197713,,,,True,False,False,False,False,False,True,False,True,False,False,False
55,16,23.0215374,72.5800568,,,,False,False,False,False,False,False,True,False,True,False,False,True
22,10,28.6328027,77.2197713,,,,True,False,False,False,False,True,False,False,True,False,False,True
53,3,22.5726459,88.3638953,,,,False,False,False,False,False,False,False,False,True,False,False,True
30,13,18.5213738,73.8545071,,,,False,False,False,True,False,False,False,False,False,False,True,True
36,12,21.2094892,72.8317058,,,,False,False,False,False,False,False,True,False,False,True,False,True
25,19,19.054999,72.8692035,,,,False,False,False,False,False,False,False,False,True,False,False,True
55,16,19.2396742,73.1366482,,,,False,False,True,False,False,False,False,False,False,False,True,False
10,6,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,False,False,True,True
78,13,23.0215374,72.5800568,,,,False,False,False,False,True,False,False,False,True,False,False,False
22,19,18.5213738,73.8545071,,,,True,False,False,False,False,False,False,True,False,False,False,False
18,18,12.9767936,77.590082,,,,False,False,False,False,False,False,True,False,True,False,False,False
52,6,28.4031478,77.3105561,,,,False,False,False,False,False,True,False,False,False,False,False,True
22,15,19.054999,72.8692035,,,,False,False,False,False,False,False,False,True,True,False,False,True
29,4,19.054999,72.8692035,,,,False,False,False,False,True,False,False,False,True,False,False,True
26,13,26.8381,80.9346001,,,,True,False,False,False,False,False,True,False,False,False,False,True
21,5,26.9154576,75.8189817,,,,False,False,False,False,False,False,False,True,True,False,False,False
45,14,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,True,False,False,True
21,16,20.0112475,73.7902364,,,,False,False,False,False,False,False,False,False,True,False,False,True
56,2,28.6328027,77.2197713,,,,False,False,False,True,False,False,False,False,False,False,True,False
29,2,28.6328027,77.2197713,,,,False,False,False,False,False,True,False,False,False,True,False,True
26,11,12.9767936,77.590082,,,,False,False,False,True,False,False,False,False,True,False,False,True
68,8,26.8381,80.9346001,,,,False,False,False,True,False,False,False,False,False,False,True,True
36,11,18.5213738,73.8545071,,,,False,False,False,False,False,False,True,False,True,False,False,False
35,8,18.5213738,73.8545071,,,,True,False,True,False,False,False,False,False,False,False,False,False
30,4,17.360589,78.4740613,,,,True,False,False,False,False,False,False,False,False,False,True,False
74,12,18.5213738,73.8545071,,,,False,False,False,False,False,False,True,False,True,False,False,True
39,16,17.6935526,83.2921297,,,,False,False,False,True,False,False,False,False,False,False,True,True
34,7,23.0215374,72.5800568,,,,True,False,False,False,False,False,False,True,False,False,True,True
75,17,12.9767936,77.590082,,,,True,False,False,False,False,False,False,False,True,False,False,False
45,10,26.4609135,80.3217588,,,,False,False,False,True,False,False,False,False,True,False,False,False
73,9,19.054999,72.8692035,,,,False,False,True,False,False,False,False,False,False,False,True,False
65,13,26.8381,80.9346001,,,,False,False,False,False,True,False,False,False,True,False,False,False
11,1,26.4609135,80.3217588,,,,False,False,False,True,False,False,False,False,True,False,False,True
22,2,25.6093239,85.1235252,,,,False,False,False,False,False,False,False,False,False,False,True,False
38,10,19.054999,72.8692035,,,,True,False,True,False,False,False,False,False,True,False,False,False
67,4,26.8381,80.9346001,,,,True,False,False,False,False,True,False,False,True,False,False,False
19,3,26.8381,80.9346001,,,,False,False,False,False,False,False,False,False,True,False,False,False
45,2,22.5726459,88.3638953,,,,False,False,False,False,False,False,False,True,True,False,False,False
67,14,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,True,False,False,True
48,10,26.8381,80.9346001,,,,True,False,False,False,False,True,False,False,True,False,False,True
68,1,18.5213738,73.8545071,,,,False,False,True,False,False,False,False,False,True,False,False,False
73,10,13.0836939,80.270186,,,,True,False,False,False,False,False,True,False,True,False,False,False
46,10,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,False,True,False,False
50,6,23.0215374,72.5800568,,,,False,False,False,False,False,False,False,True,False,False,True,True
71,19,26.8381,80.9346001,,,,True,False,False,True,False,False,False,False,False,False,True,True
25,2,26.4609135,80.3217588,,,,False,False,False,False,False,False,False,True,True,False,False,True
47,9,17.360589,78.4740613,,,,True,False,False,False,True,False,False,False,False,True,False,False
37,4,13.0836939,80.270186,,,,True,False,False,True,False,False,False,False,False,False,True,False
32,2,27.1752554,78.0098161,,,,False,False,False,False,False,True,False,False,True,False,False,True
33,4,13.0836939,80.270186,,,,False,False,False,False,False,False,False,False,True,False,False,True
45,8,22.7203616,75.8681996,,,,True,False,False,False,False,False,False,True,False,False,True,False
77,13,12.9767936,77.590082,,,,False,False,False,False,False,False,False,False,False,False,True,True
40,4,23.0215374,72.5800568,,,,True,False,False,False,False,True,False,False,False,False,True,True
25,13,28.7749966,77.4586967,,,,False,False,False,False,False,False,False,True,False,False,False,True
70,17,23.0215374,72.5800568,,,,True,False,False,False,True,False,False,False,True,False,False,False
23,1,28.6328027,77.2197713,,,,False,False,False,False,False,True,False,False,False,False,True,True
16,6,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,True,True,False,False,False
16,18,13.0836939,80.270186,,,,False,False,False,True,False,False,False,False,True,False,False,True
71,14,19.054999,72.8692035,3.0,5.0,1.0,True,False,False,False,False,True,False,False,False,True,False,True
77,19,28.7749966,77.4586967,,,,False,False,False,True,False,False,False,False,True,False,False,False
21,4,23.0215374,72.5800568,,,,False,False,False,False,False,False,True,False,False,False,False,True
27,18,21.1498134,79.0820556,5.0,5.0,1.0,False,False,False,False,False,True,False,False,False,False,True,True
32,9,26.8381,80.9346001,,,,True,False,False,False,False,False,False,False,False,False,False,False
38,10,28.6328027,77.2197713,,,,True,False,False,False,False,False,True,False,False,False,True,True
24,12,28.6328027,77.2197713,8.0,5.0,1.0,True,False,False,False,False,False,True,False,False,False,True,False
68,16,18.5213738,73.8545071,,,,True,False,False,True,False,False,False,False,False,False,True,False
49,17,12.9767936,77.590082,,,,False,False,True,False,False,False,False,False,True,False,False,False
36,8,30.9090157,75.851601,14.0,5.0,1.0,True,False,False,True,False,False,False,False,True,False,False,False
